Timestamp,MAXnetOUT,MAXnetIN,AVGnetOut,AVGnetIN
2021-03-21T22:33:00.000Z,23178883,11395787,19728791.333333332,8578125.833333334
2021-03-21T22:34:00.000Z,15670544,6070973,9920541.166666666,2963470
2021-03-21T22:35:00.000Z,11360961,2726066,6532649.833333333,657496.3333333334
2021-03-21T22:36:00.000Z,7047485,891011,5014853.666666667,267178.1666666667
2021-03-21T22:37:00.000Z,12014719,7439952,6457567,1865774.1666666667
2021-03-21T22:38:00.000Z,9872094,2785220,6025672.5,932055.1666666666
2021-03-21T22:39:00.000Z,14507495,9711920,6542068.833333333,2048135.1666666667
2021-03-21T22:40:00.000Z,8888374,4169567,6130183.5,1789272
2021-03-21T22:41:00.000Z,11448112,5953831,7282768.166666667,2400137.3333333335
2021-03-21T22:42:00.000Z,8224040,1854709,5291551.666666667,477003.8333333333
2021-03-21T22:43:00.000Z,19533020,13051165,8037000.666666667,2766015.6666666665
2021-03-21T22:44:00.000Z,19288463,12879028,10025044.833333334,4296269.333333333
2021-03-21T22:45:00.000Z,15966216,11135599,6908017.166666667,2708525
2021-03-21T22:46:00.000Z,9885432,4064450,6405725.666666667,1448407.1666666667
2021-03-21T22:47:00.000Z,9330888,3544017,5388254.833333333,995082.6666666666
2021-03-21T22:48:00.000Z,9425550,3200438,6381347.166666667,1043145
2021-03-21T22:49:00.000Z,16938815,10272504,9982365.5,3522973.5
2021-03-21T22:50:00.000Z,10970492,3623226,7369083,1406872.5
2021-03-21T22:51:00.000Z,8392681,4109692,6384798.5,2244422.1666666665
2021-03-21T22:52:00.000Z,10387490,4930760,6559449,1644290.8333333333
2021-03-21T22:53:00.000Z,11077619,5475059,6399045.666666667,1382499.6666666667
2021-03-21T22:54:00.000Z,12764690,6231163,8168213.5,2530740.6666666665
2021-03-21T22:55:00.000Z,10397098,5084532,6913327.333333333,1530681.6666666667
2021-03-21T22:56:00.000Z,26747531,28932978,10805258.166666666,7908526.666666667
2021-03-21T22:57:00.000Z,9916230,3543680,8020897.5,1975438.1666666667
2021-03-21T22:58:00.000Z,19307427,12994856,8422808.5,2746568.6666666665
2021-03-21T22:59:00.000Z,15295169,10342670,8590731.333333334,3641763.5
2021-03-21T23:00:00.000Z,9166963,4146740,5632638.833333333,856402.8333333334
2021-03-21T23:01:00.000Z,18644734,12271872,7786118.666666667,2896059.8333333335
2021-03-21T23:02:00.000Z,11643334,5000390,7138332.166666667,1047836.5
2021-03-21T23:03:00.000Z,37803104,46757717,13250600.5,9912285.833333334
2021-03-21T23:04:00.000Z,16460786,10568887,8512587.5,3025635.5
2021-03-21T23:05:00.000Z,9437544,4127587,6821869.833333333,2544192.6666666665
2021-03-21T23:06:00.000Z,9970149,3053966,5774157.666666667,661541.3333333334
2021-03-21T23:07:00.000Z,6903824,2055892,4765798.5,442991
2021-03-21T23:08:00.000Z,10766606,5645705,5779092.333333333,1083863.6666666667
2021-03-21T23:09:00.000Z,10914715,5726759,7467122.166666667,1795279.5
2021-03-21T23:10:00.000Z,10049790,4131526,7279640,1680092.5
2021-03-21T23:11:00.000Z,10577120,4037755,6159758.666666667,1065179.1666666667
2021-03-21T23:12:00.000Z,10788990,5045647,5970518.166666667,1776530.5
2021-03-21T23:13:00.000Z,11708336,5057597,5622626.166666667,1022100.5
2021-03-21T23:14:00.000Z,8896532,3984627,6914527.666666667,1648631.3333333333
2021-03-21T23:15:00.000Z,7553788,1829518,6088636.166666667,895524
2021-03-21T23:16:00.000Z,9589231,4220113,7400001,1697614.1666666667
2021-03-21T23:17:00.000Z,10363757,3788245,7035423.833333333,1634191.1666666667
2021-03-21T23:18:00.000Z,10931236,4917859,5847477.166666667,1413925.1666666667
2021-03-21T23:19:00.000Z,15770563,11393264,7790777.166666667,3467577.8333333335
2021-03-21T23:20:00.000Z,13301708,6702695,8751190.166666666,3686772.8333333335
2021-03-21T23:21:00.000Z,14710724,9264019,9203574.333333334,3846427.3333333335
2021-03-21T23:22:00.000Z,18138887,9241616,10084380.666666666,3112719.5
2021-03-21T23:23:00.000Z,15862025,6291277,10719287.166666666,2782108
2021-03-21T23:24:00.000Z,10399877,3043918,8290173.5,1698710.1666666667
2021-03-21T23:25:00.000Z,11396467,3878985,8048631.833333333,2047394.8333333333
2021-03-21T23:26:00.000Z,15123292,7288239,9145003.333333334,3070980.6666666665
2021-03-21T23:27:00.000Z,21014621,13280928,13359636.166666666,5694878.333333333
2021-03-21T23:28:00.000Z,17528790,9181622,10186682.666666666,3613804.6666666665
2021-03-21T23:29:00.000Z,20171078,10937679,14013220.333333334,5783013
2021-03-21T23:30:00.000Z,10978009,3634874,8012610.5,2180262.1666666665
2021-03-21T23:31:00.000Z,8572564,2617251,6989922.333333333,1663109.1666666667
2021-03-21T23:32:00.000Z,13714809,5734146,9001728,2360773.3333333335
2021-03-21T23:33:00.000Z,8909534,2842660,7141407.5,1572767
2021-03-21T23:34:00.000Z,11968342,5748632,7917883.166666667,2343606
2021-03-21T23:35:00.000Z,23715903,14046207,18854282.5,10298055.833333334
2021-03-21T23:36:00.000Z,21427303,10334763,20006406.333333332,8780204.833333334
2021-03-21T23:37:00.000Z,17718651,10548544,11031506.833333334,5026689.5
2021-03-21T23:38:00.000Z,9226928,3986828,7453755,1890804.5
2021-03-21T23:39:00.000Z,18716654,15887212,12008803.666666666,6270501.833333333
2021-03-21T23:40:00.000Z,14299290,5823503,9932237.5,3031623
2021-03-21T23:41:00.000Z,8421196,3790416,5709239.333333333,1426470.1666666667
2021-03-21T23:42:00.000Z,10914148,6741730,6073231.166666667,1869473.3333333333
2021-03-21T23:43:00.000Z,7006030,2633493,4768098.5,900005.8333333334
2021-03-21T23:44:00.000Z,19670480,14961931,11299855.333333334,5240286.5
2021-03-21T23:45:00.000Z,91387911,85165082,23349605,18241401
2021-03-21T23:46:00.000Z,9112487,1769716,5713346.166666667,558833.6666666666
2021-03-21T23:47:00.000Z,15026981,6244188,8867315.666666666,1968916
2021-03-21T23:48:00.000Z,8758718,3531128,6685825.166666667,961671.8333333334
2021-03-21T23:49:00.000Z,9141521,3533161,5911529.5,711389.6666666666
2021-03-21T23:50:00.000Z,7357304,1872660,5490790.833333333,531182.1666666666
2021-03-21T23:51:00.000Z,9433440,2319242,5902389.333333333,860057.3333333334
2021-03-21T23:52:00.000Z,9150625,1649539,6165579.833333333,576430.3333333334
2021-03-21T23:53:00.000Z,6793507,953261,5091311.5,274532.3333333333
2021-03-21T23:54:00.000Z,8941969,2152827,7159386.833333333,856894
2021-03-21T23:55:00.000Z,10549320,4077338,5101305.333333333,987107.8333333334
2021-03-21T23:56:00.000Z,12005555,5482734,6385656.333333333,2028812
2021-03-21T23:57:00.000Z,37211571,29472056,12179332.333333334,6925323.666666667
2021-03-21T23:58:00.000Z,7300047,1800647,5350232.666666667,527526
2021-03-21T23:59:00.000Z,9911462,4861464,5560960.833333333,1047653.1666666666
2021-03-22T00:00:00.000Z,19973059,11904175,9540986,3019738.3333333335
2021-03-22T00:01:00.000Z,8301143,3800658,5612645.333333333,1654318.3333333333
2021-03-22T00:02:00.000Z,7813874,2224486,6027743,987551
2021-03-22T00:03:00.000Z,6969365,2603161,4378484.666666667,623987.3333333334
2021-03-22T00:04:00.000Z,7031078,1366926,5635909.833333333,493215.5
2021-03-22T00:05:00.000Z,18058462,10364108,8515835.666666666,2213723.3333333335
2021-03-22T00:06:00.000Z,8292056,347407,5709336.5,201583.66666666666
2021-03-22T00:07:00.000Z,8280371,2738342,4662765.5,663557.6666666666
2021-03-22T00:08:00.000Z,6278471,262056,5147292.666666667,150432.16666666666
2021-03-22T00:09:00.000Z,10503957,1892401,6406150,758539.5
2021-03-22T00:10:00.000Z,9647436,2558647,4795526.833333333,697432.1666666666
2021-03-22T00:11:00.000Z,7433467,1863165,5825830.333333333,921637.1666666666
2021-03-22T00:12:00.000Z,7607251,1559117,6243049.166666667,988471
2021-03-22T00:13:00.000Z,23955133,17967290,11474507.666666666,6638582.666666667
2021-03-22T00:14:00.000Z,11753956,3928180,7041225.666666667,818102.3333333334
2021-03-22T00:15:00.000Z,23681441,15488585,9357000.5,3250421.3333333335
2021-03-22T00:16:00.000Z,9579143,3955760,6383866.666666667,1157090.6666666667
2021-03-22T00:17:00.000Z,9077037,3046517,6633485,1249948.1666666667
2021-03-22T00:18:00.000Z,8268386,2882550,5734369.666666667,1048709.6666666667
2021-03-22T00:19:00.000Z,6408691,1173231,5173058.166666667,338677.8333333333
2021-03-22T00:20:00.000Z,8665798,3797503,6223772,1230055.3333333333
2021-03-22T00:21:00.000Z,30766758,25996280,14812926.666666666,9626383.333333334
2021-03-22T00:22:00.000Z,24147312,11824040,17940212.333333332,7994401.833333333
2021-03-22T00:23:00.000Z,7932377,2052202,5659398.166666667,468365.1666666667
2021-03-22T00:24:00.000Z,6246717,920589,4776944.833333333,453673.8333333333
2021-03-22T00:25:00.000Z,8009136,1492898,5543357.5,342062.6666666667
2021-03-22T00:26:00.000Z,7882004,3898459,4757956,953882.6666666666
2021-03-22T00:27:00.000Z,25574439,13170339,12349275,4704167.833333333
2021-03-22T00:28:00.000Z,6914300,164894,4787726.833333333,117432.5
2021-03-22T00:29:00.000Z,11988056,5791074,6678678,1952256.6666666667
2021-03-22T00:30:00.000Z,9843710,4160003,5338772.666666667,1011674.1666666666
2021-03-22T00:31:00.000Z,8600012,1853217,6852993.5,843191.6666666666
2021-03-22T00:32:00.000Z,30287080,19696887,14856361.666666666,7573506.833333333
2021-03-22T00:33:00.000Z,21797608,11037909,19715556.166666668,8539515.5
2021-03-22T00:34:00.000Z,19994151,8321855,18259213.666666668,7214364
2021-03-22T00:35:00.000Z,17199242,7194136,10166264.833333334,3064946.5
2021-03-22T00:36:00.000Z,10742952,4262061,6354169,1315835.5
2021-03-22T00:37:00.000Z,7711129,2311534,6196082.166666667,1035144
2021-03-22T00:38:00.000Z,11797987,3773429,6640451.166666667,745728.1666666666
2021-03-22T00:39:00.000Z,8042687,1919607,6679945.666666667,711487.8333333334
2021-03-22T00:40:00.000Z,9838268,5708867,4899585.833333333,1156550.8333333333
2021-03-22T00:41:00.000Z,8755554,3749246,5664057.666666667,1011739
2021-03-22T00:42:00.000Z,5418585,1265179,3951119.5,342270.5
2021-03-22T00:43:00.000Z,7314030,2241902,4493812.666666667,449567.6666666667
2021-03-22T00:44:00.000Z,9264220,1857591,7118610,804437.6666666666
2021-03-22T00:45:00.000Z,6142846,1763269,4138341.3333333335,352180.5
2021-03-22T00:46:00.000Z,10545890,5560135,4888001.833333333,1169509.5
2021-03-22T00:47:00.000Z,11304997,5189980,6608974.5,1434373
2021-03-22T00:48:00.000Z,9353089,2790541,6306374.333333333,726951.6666666666
2021-03-22T00:49:00.000Z,10928466,5711307,6764123.833333333,1853165.1666666667
2021-03-22T00:50:00.000Z,7332035,1803675,5310349.166666667,533519
2021-03-22T00:51:00.000Z,4426637,441460,3553918.5,139782.66666666666
2021-03-22T00:52:00.000Z,4905954,947576,3606832.6666666665,322163
2021-03-22T00:53:00.000Z,8632870,3944061,5108679.333333333,717413
2021-03-22T00:54:00.000Z,12807576,5285269,8143028.166666667,1868959.1666666667
2021-03-22T00:55:00.000Z,14992445,9425676,8159542.5,3167192.8333333335
2021-03-22T00:56:00.000Z,6370450,630174,5137892.333333333,266053
2021-03-22T00:57:00.000Z,12995006,5862760,6074751,1626408.5
2021-03-22T00:58:00.000Z,10641652,5922337,5694357.166666667,1112296.3333333333
2021-03-22T00:59:00.000Z,9226843,3403861,4991836.5,660783
2021-03-22T01:00:00.000Z,6777815,1823632,4470810.5,366871.5
2021-03-22T01:01:00.000Z,12730183,7432065,6435461,1631947
2021-03-22T01:02:00.000Z,8365120,3159093,4923131.333333333,924705.5
2021-03-22T01:03:00.000Z,8721421,3802387,6168493.833333333,1688213.3333333333
2021-03-22T01:04:00.000Z,8195504,1795261,6084009.5,384413
2021-03-22T01:05:00.000Z,8665504,2450472,6013971.666666667,847025.8333333334
2021-03-22T01:06:00.000Z,9299662,4042804,6398928.833333333,1260333.1666666667
2021-03-22T01:07:00.000Z,10399498,1933091,6742551.5,950385.6666666666
2021-03-22T01:08:00.000Z,15486136,9512683,8352486.333333333,2690301.1666666665
2021-03-22T01:09:00.000Z,11103515,3757943,6153327.666666667,1009418
2021-03-22T01:10:00.000Z,6323492,119152,4504354.333333333,77517.16666666667
2021-03-22T01:11:00.000Z,11675007,6062912,6264718.333333333,2586255.5
2021-03-22T01:12:00.000Z,6625095,950508,5510773.333333333,348345.6666666667
2021-03-22T01:13:00.000Z,7950883,1392687,5254702.833333333,891483.5
2021-03-22T01:14:00.000Z,10032451,5253405,5786800,1517693.8333333333
2021-03-22T01:15:00.000Z,13059602,5105717,6903008.333333333,1184511.1666666667
2021-03-22T01:16:00.000Z,8928293,3121742,7111772.666666667,1329013.8333333333
2021-03-22T01:17:00.000Z,10991809,5597020,7001930.5,2022207.8333333333
2021-03-22T01:18:00.000Z,10344507,1797813,6651091.5,694085.6666666666
2021-03-22T01:19:00.000Z,7879996,3992508,4903182.833333333,1021201.5
2021-03-22T01:20:00.000Z,7733959,3814034,4049933,822239.1666666666
2021-03-22T01:21:00.000Z,6664338,1817963,4876377.166666667,665418.8333333334
2021-03-22T01:22:00.000Z,10169960,5663029,6018800.833333333,1608045.8333333333
2021-03-22T01:23:00.000Z,18028530,12661071,6814950.5,2178771.1666666665
2021-03-22T01:24:00.000Z,9298909,3909111,6008606,1052093.5
2021-03-22T01:25:00.000Z,8113464,2828821,5141788,891208.8333333334
2021-03-22T01:26:00.000Z,6821084,1734520,5693924.333333333,810323.1666666666
2021-03-22T01:27:00.000Z,29906115,17139286,12334461.166666666,5311451.833333333
2021-03-22T01:28:00.000Z,5778968,348359,4580077.5,141268.16666666666
2021-03-22T01:29:00.000Z,42859125,36577956,12882534,6991607.333333333
2021-03-22T01:30:00.000Z,53693002,48585000,20647222.333333332,16648031.833333334
2021-03-22T01:31:00.000Z,8264422,3973960,6058536.833333333,2624867.8333333335
2021-03-22T01:32:00.000Z,60263899,55410184,23760040.5,17023727.5
2021-03-22T01:33:00.000Z,23004284,12875025,11659708.333333334,4261417
2021-03-22T01:34:00.000Z,37471160,31701992,12450387.5,7174707.166666667
2021-03-22T01:35:00.000Z,22128066,14251054,7965841.333333333,3112511.5
2021-03-22T01:36:00.000Z,5790492,124547,4585855.5,90219.5
2021-03-22T01:37:00.000Z,62824566,57579139,15899436.333333334,10729162.166666666
2021-03-22T01:38:00.000Z,30948894,47584480,10011692.666666666,9786223.5
2021-03-22T01:39:00.000Z,9212469,3179108,5765126.333333333,1078869.1666666667
2021-03-22T01:40:00.000Z,9893975,4437881,5715474.833333333,1085126.1666666667
2021-03-22T01:41:00.000Z,6958412,1459689,5633303,488390.6666666667
2021-03-22T01:42:00.000Z,14967158,9818019,8287003.666666667,3877874.8333333335
2021-03-22T01:43:00.000Z,8985701,3548988,6284625.333333333,1106679
2021-03-22T01:44:00.000Z,9196907,3844375,7113319.166666667,1372171.8333333333
2021-03-22T01:45:00.000Z,12094776,4910274,6852423.5,1132216.6666666667
2021-03-22T01:46:00.000Z,7936700,2362948,5704659,912877.8333333334
2021-03-22T01:47:00.000Z,7687655,2915440,4848595.833333333,572185.5
2021-03-22T01:48:00.000Z,7751464,1817918,6292074,880422.8333333334
2021-03-22T01:49:00.000Z,9944841,2436635,5681279.166666667,945884.3333333334
2021-03-22T01:50:00.000Z,8758223,5126541,5220872.5,1570779.3333333333
2021-03-22T01:51:00.000Z,8181343,2831240,5188815.166666667,552171.1666666666
2021-03-22T01:52:00.000Z,20838593,16958235,6578559.166666667,3056420.5
2021-03-22T01:53:00.000Z,3283009,156166,3224404.5,81697.5
2021-03-22T01:54:00.000Z,5629359,830165,4706738.666666667,217369.16666666666
2021-03-22T01:55:00.000Z,6215377,1864018,5040862,544163.8333333334
2021-03-22T01:56:00.000Z,6259764,582384,4879875,203072.66666666666
2021-03-22T01:57:00.000Z,12808679,5642853,7665132.833333333,2094557.3333333333
2021-03-22T01:58:00.000Z,13088805,4916636,7224547.5,1550179.6666666667
2021-03-22T01:59:00.000Z,7782515,1836538,5562755.833333333,550495.5
2021-03-22T02:00:00.000Z,10314424,3700238,7910595.666666667,1796350.5
2021-03-22T02:01:00.000Z,21787906,8768113,10348439.5,3133657.6666666665
2021-03-22T02:02:00.000Z,7706916,2477487,5858069.833333333,786444.1666666666
2021-03-22T02:03:00.000Z,13904908,8916649,7126306.833333333,3004957.8333333335
2021-03-22T02:04:00.000Z,10044824,5734032,4917236,1359041.5
2021-03-22T02:05:00.000Z,8215266,2832208,4937243.166666667,753437
2021-03-22T02:06:00.000Z,9019838,2035163,6098315.5,596579.6666666666
2021-03-22T02:07:00.000Z,9529127,3928111,5368327,1289148.8333333333
2021-03-22T02:08:00.000Z,9810620,3576912,6358867.333333333,1237911.5
2021-03-22T02:09:00.000Z,5456986,983394,4395081.833333333,227006.66666666666
2021-03-22T02:10:00.000Z,6052999,1345433,4328415.5,321809.6666666667
2021-03-22T02:11:00.000Z,7551544,1230741,5028024.333333333,472565.3333333333
2021-03-22T02:12:00.000Z,13037029,8334760,7708889,2348898.5
2021-03-22T02:13:00.000Z,5508408,312980,4148962.5,116351.5
2021-03-22T02:14:00.000Z,29574826,33010082,11605127.5,8338716.833333333
2021-03-22T02:15:00.000Z,10383325,9297617,7985881,3585575.3333333335
2021-03-22T02:16:00.000Z,18305974,10541873,8319464,2951423.6666666665
2021-03-22T02:17:00.000Z,8456141,2470561,6213788.166666667,650899.5
2021-03-22T02:18:00.000Z,6871500,2158323,4471597.5,642421.1666666666
2021-03-22T02:19:00.000Z,6563910,1791730,4324761.333333333,565280.8333333334
2021-03-22T02:20:00.000Z,8129327,4357507,5643663.166666667,2191455.5
2021-03-22T02:21:00.000Z,8208684,3830939,5178239.5,948577.1666666666
2021-03-22T02:22:00.000Z,9857399,2420347,6575263,918764
2021-03-22T02:23:00.000Z,6746692,1824698,4623689.666666667,379086.1666666667
2021-03-22T02:24:00.000Z,6248081,918698,5349246.333333333,329727
2021-03-22T02:25:00.000Z,21224572,9564613,9483764.833333334,2644720
2021-03-22T02:26:00.000Z,23961916,10344161,8979133.166666666,2250774
2021-03-22T02:27:00.000Z,8900899,4018363,6378865.666666667,1216782.5
2021-03-22T02:28:00.000Z,8366502,3618051,5289682.333333333,690851
2021-03-22T02:29:00.000Z,16967707,7568720,8301547.5,2431878.3333333335
2021-03-22T02:30:00.000Z,7541234,116682,5313628.5,89656
2021-03-22T02:31:00.000Z,8138393,1828101,4860283.333333333,494892.1666666667
2021-03-22T02:32:00.000Z,12321444,5445772,6239884,1248798.1666666667
2021-03-22T02:33:00.000Z,9918017,4633622,7207358,1673994.1666666667
2021-03-22T02:34:00.000Z,11639596,4370855,7685404,1442738.5
2021-03-22T02:35:00.000Z,16821489,7835933,7984766,3158174.1666666665
2021-03-22T02:36:00.000Z,22148960,8679569,18021046.833333332,7007061.166666667
2021-03-22T02:37:00.000Z,22250473,11256393,18599223.5,8469132.166666666
2021-03-22T02:38:00.000Z,18913275,7407300,9033887.166666666,2062522.1666666667
2021-03-22T02:39:00.000Z,7764636,1912136,5818035.333333333,502984.3333333333
2021-03-22T02:40:00.000Z,84911818,79053922,20802178.5,14672282.666666666
2021-03-22T02:41:00.000Z,15620356,10618155,8495336.5,3339299.3333333335
2021-03-22T02:42:00.000Z,14573318,9941257,7657549.666666667,3270621.6666666665
2021-03-22T02:43:00.000Z,7775227,3262059,4040111.1666666665,599570.5
2021-03-22T02:44:00.000Z,6307407,1986556,4531357.333333333,833128.6666666666
2021-03-22T02:45:00.000Z,7302108,2054616,4958578,420291.6666666667
2021-03-22T02:46:00.000Z,6028451,3123864,4264511.5,834116.5
2021-03-22T02:47:00.000Z,8404451,2562861,6411373.666666667,1353959.8333333333
2021-03-22T02:48:00.000Z,11933349,5117910,7612075.666666667,1395755
2021-03-22T02:49:00.000Z,7891787,3715409,4752222.333333333,933427.1666666666
2021-03-22T02:50:00.000Z,7647052,2267397,5217304,656230.8333333334
2021-03-22T02:51:00.000Z,11589084,7207300,7382578.5,2245335.1666666665
2021-03-22T02:52:00.000Z,5503776,2768087,4437454.666666667,861999.5
2021-03-22T02:53:00.000Z,4425939,170695,4074604.5,98635.5
2021-03-22T02:54:00.000Z,13208960,4542336,7139891.833333333,1773771.6666666667
2021-03-22T02:55:00.000Z,19298524,14701206,8502703.666666666,3629932.5
2021-03-22T02:56:00.000Z,7338594,1697530,5708083.833333333,441488.8333333333
2021-03-22T02:57:00.000Z,7066177,1767115,5525558.833333333,627462
2021-03-22T02:58:00.000Z,7317610,1545613,4391766.333333333,538582.1666666666
2021-03-22T02:59:00.000Z,6294884,2022396,4398138.333333333,713813.6666666666
2021-03-22T03:00:00.000Z,6375056,1772948,3899509.3333333335,352780.5
2021-03-22T03:01:00.000Z,5984473,1926995,3874676.6666666665,375736.6666666667
2021-03-22T03:02:00.000Z,7617648,3388222,5726886.5,1509923.1666666667
2021-03-22T03:03:00.000Z,8519969,3031276,6027994.833333333,1310392
2021-03-22T03:04:00.000Z,13295641,5548773,7238769,1650271.6666666667
2021-03-22T03:05:00.000Z,5942413,1189596,4013765.3333333335,351670.3333333333
2021-03-22T03:06:00.000Z,11112003,5209003,5978885,1144228.6666666667
2021-03-22T03:07:00.000Z,5580582,752083,4278699.166666667,204556.16666666666
2021-03-22T03:08:00.000Z,9623505,2058928,5689923.166666667,422874.8333333333
2021-03-22T03:09:00.000Z,8733634,868381,6168250.333333333,248409.16666666666
2021-03-22T03:10:00.000Z,14688485,5596291,8416619.666666666,2494556.3333333335
2021-03-22T03:11:00.000Z,8724267,1179603,5418029.5,377513.3333333333
2021-03-22T03:12:00.000Z,22675663,17039283,7935465,3240371.5
2021-03-22T03:13:00.000Z,5401876,1561234,4396240.833333333,406884
2021-03-22T03:14:00.000Z,9737501,4034474,7352287.666666667,1510685.1666666667
2021-03-22T03:15:00.000Z,17819630,7805497,8116514.666666667,1728024.3333333333
2021-03-22T03:16:00.000Z,16613449,5497171,6977520.833333333,997970.8333333334
2021-03-22T03:17:00.000Z,10765438,6385169,6516316.833333333,1907867.8333333333
2021-03-22T03:18:00.000Z,8129679,1798157,6482480,821488.6666666666
2021-03-22T03:19:00.000Z,8632862,3962525,5184811.166666667,739069.6666666666
2021-03-22T03:20:00.000Z,4174988,98713,3507728.5,72084.83333333333
2021-03-22T03:21:00.000Z,9877118,5768480,5157863,1452521.6666666667
2021-03-22T03:22:00.000Z,7980854,1875523,5519705.333333333,634657.1666666666
2021-03-22T03:23:00.000Z,12219279,7378965,5736213.333333333,1473136.8333333333
2021-03-22T03:24:00.000Z,4992157,422561,4363667.5,170647.16666666666
2021-03-22T03:25:00.000Z,35296595,43536977,10776611.166666666,8139827.666666667
2021-03-22T03:26:00.000Z,12871557,4605664,6147091.333333333,938605.6666666666
2021-03-22T03:27:00.000Z,8253399,1780483,5437204.166666667,767673.5
2021-03-22T03:28:00.000Z,4990022,157816,4074223,95740
2021-03-22T03:29:00.000Z,9843150,5767322,4671338.833333333,1049866
2021-03-22T03:30:00.000Z,11825822,5729564,5725638.5,1223218.3333333333
2021-03-22T03:31:00.000Z,10550569,3909388,6858593.5,1043834
2021-03-22T03:32:00.000Z,8691102,2514258,6187812,497964.1666666667
2021-03-22T03:33:00.000Z,11965922,6090464,6022757.333333333,1324979.3333333333
2021-03-22T03:34:00.000Z,5928999,866507,4742169,320865.5
2021-03-22T03:35:00.000Z,6015265,157496,4783923.833333333,103796
2021-03-22T03:36:00.000Z,10984367,3954731,7886393.166666667,1875142.3333333333
2021-03-22T03:37:00.000Z,11527132,6204505,8233164.833333333,2361646.3333333335
2021-03-22T03:38:00.000Z,10482946,3611848,6549176,1070970.6666666667
2021-03-22T03:39:00.000Z,7514747,2060686,5366520.333333333,452660.5
2021-03-22T03:40:00.000Z,8815325,4065975,5884551.5,1042666.5
2021-03-22T03:41:00.000Z,16871884,7628120,15720987.5,6690150.666666667
2021-03-22T03:42:00.000Z,26476756,14987333,18683545,8324251.833333333
2021-03-22T03:43:00.000Z,15523666,10437713,6954864,1919242.6666666667
2021-03-22T03:44:00.000Z,10454671,5790304,5728565.333333333,1360057.1666666667
2021-03-22T03:45:00.000Z,6954556,686052,5402722.833333333,283671.1666666667
2021-03-22T03:46:00.000Z,10710848,5738172,5387811.333333333,1309900.3333333333
2021-03-22T03:47:00.000Z,6721976,1408293,5901894.666666667,679202.5
2021-03-22T03:48:00.000Z,7512746,1828175,5484233.833333333,531241.8333333334
2021-03-22T03:49:00.000Z,9601029,2875524,6489154.333333333,752300.1666666666
2021-03-22T03:50:00.000Z,7096532,2007042,6011003.333333333,1166359.3333333333
2021-03-22T03:51:00.000Z,6922673,364491,5267329,164219.33333333334
2021-03-22T03:52:00.000Z,11135534,3889584,5861317.5,1460831.5
2021-03-22T03:53:00.000Z,5245848,642156,4508240,178973.33333333334
2021-03-22T03:54:00.000Z,4407772,230771,3644953.5,118132.83333333333
2021-03-22T03:55:00.000Z,3455242,100357,3168468,64921.5
2021-03-22T03:56:00.000Z,6188505,1547163,5047502.5,531656.3333333334
2021-03-22T03:57:00.000Z,6214484,1849977,4307515.666666667,558018.6666666666
2021-03-22T03:58:00.000Z,7497003,2033576,5452027.166666667,796326.6666666666
2021-03-22T03:59:00.000Z,7230575,1170644,5863044.5,457258.5
2021-03-22T04:00:00.000Z,7571227,2050666,5165439.166666667,819038
2021-03-22T04:01:00.000Z,5725284,1127958,3579743.8333333335,243655.33333333334
2021-03-22T04:02:00.000Z,11310334,4066484,8244280.666666667,2017758.5
2021-03-22T04:03:00.000Z,9059989,1729334,6384023.166666667,401540.1666666667
2021-03-22T04:04:00.000Z,9568563,2864345,6049716.666666667,931469.5
2021-03-22T04:05:00.000Z,5380681,198225,4009640,112226
2021-03-22T04:06:00.000Z,25716886,17252414,14030019.5,7294040.166666667
2021-03-22T04:07:00.000Z,9259181,2158944,6629267.666666667,491792
2021-03-22T04:08:00.000Z,8562494,4004396,6715351.333333333,1656434.8333333333
2021-03-22T04:09:00.000Z,5392133,222309,4145062,103537.5
2021-03-22T04:10:00.000Z,5924939,233851,5109823.833333333,118486
2021-03-22T04:11:00.000Z,10510066,5820037,5773004.833333333,1322273.5
2021-03-22T04:12:00.000Z,8909170,3782436,6985312.333333333,1370079.3333333333
2021-03-22T04:13:00.000Z,71942242,58351889,28209535,20597438
2021-03-22T04:14:00.000Z,65800153,52629361,26781711.833333332,19017112
2021-03-22T04:15:00.000Z,85344984,69817492,20626460.166666668,13363078.5
2021-03-22T04:16:00.000Z,83546891,76620089,22371879.833333332,15298095.666666666
2021-03-22T04:17:00.000Z,9370305,3339649,8271572.666666667,2042678.6666666667
2021-03-22T04:18:00.000Z,23695717,16858242,12463678.833333334,5450534.333333333
2021-03-22T04:19:00.000Z,8498671,131165,5097870.5,89609.33333333333
2021-03-22T04:20:00.000Z,6066115,1895483,4343895.833333333,664462.1666666666
2021-03-22T04:21:00.000Z,6376508,1816233,4261955,565341.5
2021-03-22T04:22:00.000Z,6666580,1495080,5687665.833333333,450378.1666666667
2021-03-22T04:23:00.000Z,10640933,4444317,6663576.5,1090171
2021-03-22T04:24:00.000Z,20805247,14440284,7570309,2509795.8333333335
2021-03-22T04:25:00.000Z,9160527,2357615,5715194.333333333,751299.8333333334
2021-03-22T04:26:00.000Z,8708613,2837330,5445930.333333333,572593.6666666666
2021-03-22T04:27:00.000Z,8178355,4315043,4763193.5,1058565.1666666667
2021-03-22T04:28:00.000Z,6062044,1265774,5056705.833333333,446123.1666666667
2021-03-22T04:29:00.000Z,20820000,11440370,8137886.833333333,2306021.3333333335
2021-03-22T04:30:00.000Z,5555927,1644413,4470992.333333333,685055
